AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_RATING_CLIENT,REG_REGION_NOT_WORK_REGION,FLAG_OWN_CAR,FLAG_OWN_REALTY
121500.0,413700.0,17530.0,-16229,-3101,1,0,3,1,3,0,3,0,0,0
72700.0,217600.0,10100.0,-13595,-1172,1,0,3,3,1,3,2,0,0,0
270300.0,1011400.0,46700.0,-16358,-1679,1,0,3,3,0,0,2,0,1,0
176300.0,612500.0,37870.0,-15294,-1596,4,0,2,0,1,0,2,0,0,1
173600.0,739600.0,41590.0,-11606,-839,1,1,3,0,4,0,2,1,0,1
61100.0,166600.0,9850.0,-22808,-1333,1,0,3,0,3,0,2,0,0,1
346200.0,1494300.0,80310.0,-16095,-2240,3,1,3,3,1,0,3,0,1,1
60700.0,243900.0,16570.0,-23430,-1076,2,0,3,3,1,0,2,0,0,1
148700.0,569700.0,29950.0,-15794,-2128,3,0,3,3,1,0,3,0,1,1
122600.0,480100.0,23780.0,-20815,-1079,1,0,3,1,1,0,2,0,1,1
118700.0,508400.0,23390.0,-8841,-1742,3,0,1,3,1,0,2,0,0,1
191800.0,846900.0,35960.0,-8729,-602,4,1,3,0,1,0,2,0,1,1
121800.0,290900.0,17620.0,-22548,-155,2,0,1,3,1,0,2,1,0,0
140100.0,599800.0,27280.0,-15278,-1250,3,0,3,3,3,0,3,0,0,1
128300.0,234800.0,10600.0,-15039,-3499,3,0,0,0,1,3,2,0,1,0
235400.0,996700.0,48090.0,-15756,-722,2,0,0,3,1,0,2,0,0,1
290700.0,1036200.0,51210.0,-22919,-969,4,0,3,3,1,0,2,0,0,1
397400.0,1730500.0,89480.0,-10557,-1345,1,0,3,0,0,0,3,0,0,1
133000.0,294400.0,17520.0,-15235,-36,3,1,1,3,0,0,1,0,0,1
171900.0,526800.0,27520.0,-18259,-1050,2,0,3,3,0,0,3,0,0,1
127700.0,377700.0,18970.0,-8703,-85,2,0,0,3,4,0,1,1,0,1
183100.0,526100.0,22100.0,-10987,-3177,1,1,3,0,3,0,2,0,0,1
197200.0,872000.0,52190.0,-21710,-1166,1,0,3,3,3,0,2,1,0,0
45000.0,109400.0,5720.0,-8935,-2360,3,0,0,3,3,0,2,0,1,1
407800.0,1027300.0,65820.0,-15095,-4728,2,0,1,3,1,0,3,0,0,1
132700.0,332800.0,15510.0,-9326,-1090,2,0,0,3,1,0,2,0,0,1
207600.0,797300.0,41300.0,-14613,-2988,2,0,0,3,0,0,2,0,1,0
110600.0,385200.0,21020.0,-15942,-154,5,0,3,3,1,0,2,0,0,1
129700.0,353800.0,20660.0,-22926,-1430,2,0,1,3,1,0,2,0,0,1
449800.0,1630800.0,93530.0,-11917,-393,3,0,0,3,0,0,2,0,0,1
402500.0,880300.0,56030.0,-22369,-727,5,0,2,3,1,0,2,0,0,1
228800.0,696800.0,44190.0,-8748,-179,2,0,3,3,1,0,2,0,1,1
245800.0,458400.0,23050.0,-14681,-2381,2,0,0,3,1,0,3,0,0,1
219600.0,679300.0,43650.0,-17210,-1044,2,0,3,3,1,0,1,1,1,1
320800.0,946400.0,40480.0,-22467,-357,3,0,3,0,1,0,1,0,0,1
294100.0,1087100.0,54820.0,-16221,-624,4,0,0,0,1,0,2,0,0,1
83900.0,238900.0,14000.0,-18822,-877,2,0,2,3,3,0,1,1,0,1
176900.0,367000.0,18740.0,-17116,-1881,2,0,3,2,3,0,2,1,1,1
132200.0,269400.0,14830.0,-16664,-3590,2,0,0,3,4,0,2,0,0,0
124200.0,478500.0,28530.0,-22657,-36,1,0,3,1,3,0,2,0,0,0
216300.0,814800.0,34250.0,-14877,-1059,1,1,3,3,0,0,3,0,0,1
159600.0,543600.0,36350.0,-7958,-1093,1,0,3,0,1,0,2,0,0,1
117000.0,468200.0,25100.0,-10501,-3150,4,0,3,3,1,0,2,0,0,1
99000.0,226600.0,11270.0,-16703,-2231,1,0,0,3,1,0,2,0,0,1
57600.0,106400.0,6030.0,-14522,-2854,3,0,3,3,1,0,2,0,0,1
152300.0,489600.0,30080.0,-21061,-2226,2,0,3,0,4,0,3,0,0,0
98000.0,196900.0,9220.0,-12077,-2744,2,0,3,0,1,0,3,0,0,1
146700.0,330300.0,17970.0,-21120,-3760,2,0,3,0,1,0,1,0,0,1
68200.0,271500.0,16060.0,-13719,-112,3,0,2,3,4,0,2,0,0,0
240100.0,1048000.0,62620.0,-22872,-658,2,0,1,3,1,0,1,0,0,1
266400.0,666100.0,44660.0,-18954,-1356,3,0,0,0,3,0,2,1,1,1
110800.0,368000.0,22900.0,-10763,-326,2,0,3,0,1,0,2,1,0,1
102600.0,421200.0,21950.0,-23291,-2017,2,1,1,3,1,0,3,0,0,1
185300.0,524000.0,28690.0,-21422,-36,2,0,3,3,1,3,2,0,1,1
279500.0,771400.0,43420.0,-10069,-1619,1,0,3,3,1,1,2,0,0,1
75100.0,224200.0,14170.0,-18429,-294,2,0,0,3,4,0,2,0,1,0
110800.0,272500.0,14530.0,-17691,-215,2,0,0,3,1,0,2,0,1,0
211000.0,885800.0,54270.0,-16576,-1868,2,0,3,3,4,0,1,0,0,1
153400.0,471400.0,21520.0,-16875,-332,3,0,0,0,1,0,3,0,0,1
99900.0,256200.0,15770.0,-22911,-112,2,0,3,3,1,0,3,1,1,0
400900.0,1409400.0,66960.0,-23718,-1738,1,0,0,3,4,0,2,0,0,1
87600.0,225500.0,10700.0,-21443,-2173,5,0,2,3,1,0,3,0,0,0
205700.0,447200.0,25930.0,-21676,-1127,2,0,3,3,3,0,2,0,0,1
51600.0,227900.0,12380.0,-9741,-3167,2,1,0,3,1,0,2,0,0,0
218400.0,775600.0,44620.0,-8324,-1383,4,0,1,0,3,0,3,0,1,1
283000.0,823800.0,37490.0,-16276,-2989,2,0,3,0,4,0,2,0,1,0
113800.0,407600.0,22510.0,-20512,-2890,2,0,0,0,1,0,2,1,1,0
186400.0,367300.0,22440.0,-12309,-532,2,0,1,0,3,0,1,0,0,1
200000.0,811000.0,50890.0,-15967,-939,5,0,3,3,1,0,1,0,0,1
176200.0,714800.0,35040.0,-11612,-687,1,0,0,3,1,3,2,1,1,1
340700.0,1357000.0,92050.0,-15715,-413,2,0,3,3,3,0,2,0,0,1
108100.0,483600.0,22240.0,-18756,-595,1,0,3,2,1,0,3,0,0,0
89700.0,355800.0,19930.0,-12898,-1399,2,1,3,0,1,0,3,0,0,1
149900.0,292800.0,17590.0,-9195,-515,2,0,0,3,1,0,1,0,0,1
78600.0,147500.0,9310.0,-19171,-147,1,0,3,3,0,0,3,0,1,1
69900.0,277800.0,15820.0,-15102,-193,2,0,3,0,1,0,1,0,0,0
105800.0,268500.0,11730.0,-8548,-265,2,0,3,3,1,0,3,1,0,1
98000.0,246500.0,12770.0,-16693,-173,4,0,3,3,1,0,2,0,1,1
204000.0,418600.0,21260.0,-13170,-4061,2,0,3,3,1,0,2,0,0,1
293200.0,897900.0,50240.0,-12061,-3991,2,0,0,3,1,0,2,1,0,1
162100.0,483700.0,21490.0,-20958,-3732,3,0,0,3,0,0,2,1,0,1
202800.0,685000.0,30000.0,-21544,-1506,1,0,3,3,2,0,3,0,1,1
156500.0,589700.0,28330.0,-12794,-2437,2,0,3,0,4,0,2,0,0,1
160900.0,712400.0,33720.0,-19354,-2458,3,0,3,3,1,3,1,0,0,1
322800.0,724700.0,35710.0,-21273,-2567,4,0,0,1,3,0,2,0,0,1
89000.0,236100.0,10390.0,-22285,-492,2,0,3,3,1,0,2,0,1,1
249000.0,577300.0,35790.0,-15275,-41,4,0,1,3,1,0,2,0,0,1
117500.0,450400.0,28070.0,-13008,-562,2,0,2,3,1,0,2,0,1,1
45000.0,194800.0,9390.0,-21772,-2272,2,0,3,3,1,0,1,1,0,0
113200.0,362200.0,15920.0,-13987,-2042,1,0,3,3,1,0,2,0,0,0
103000.0,188900.0,9150.0,-10952,-1424,2,0,2,3,3,2,3,0,0,1
459900.0,1339700.0,67000.0,-22903,-118,1,0,3,3,0,0,2,0,1,1
52500.0,217600.0,14300.0,-18255,-466,1,0,0,3,1,0,3,1,0,0
219300.0,923800.0,51390.0,-11663,-1928,3,0,3,3,1,0,3,0,1,1
156700.0,397500.0,21760.0,-13287,-266,2,0,1,0,1,0,3,0,0,1
78800.0,180000.0,10850.0,-14480,-131,2,1,0,0,1,0,2,1,1,1
185100.0,621900.0,28400.0,-20211,-601,2,1,0,3,1,0,3,1,0,0
149200.0,639700.0,30080.0,-15866,-3125,3,0,1,3,1,0,2,0,1,1
293300.0,1005200.0,55000.0,-8844,-1605,3,0,3,3,1,3,3,0,0,1
68900.0,279800.0,16880.0,-20071,-1605,2,0,1,3,1,0,1,0,0,0
146700.0,523100.0,35440.0,-15705,-44,2,1,3,3,1,0,3,0,0,1
233800.0,1014100.0,46990.0,-21594,-3645,3,0,3,3,3,0,2,0,0,1
222600.0,580500.0,32460.0,-21798,-1709,2,0,3,0,4,0,2,1,1,1
295300.0,1215500.0,76400.0,-12618,-1898,2,0,1,0,3,0,2,0,0,1
102700.0,226100.0,15000.0,-7751,-1176,2,0,1,3,4,0,2,0,1,0
128900.0,372900.0,23560.0,-16592,-1940,2,0,0,0,4,2,1,1,0,1
120600.0,242500.0,11280.0,-22736,-2201,3,0,1,3,4,0,2,0,0,1
70400.0,211600.0,11620.0,-16454,-3115,2,0,3,3,1,0,2,1,0,1
201800.0,744800.0,35970.0,-12528,-1649,2,0,3,0,3,0,2,0,0,0
190400.0,658300.0,30650.0,-16547,-1914,2,0,3,0,0,0,2,0,0,0
373600.0,763800.0,38140.0,-10620,-1155,4,0,3,0,1,0,2,0,1,0
514800.0,1159400.0,77660.0,-13886,-2574,2,0,0,3,2,0,2,1,1,1
50000.0,106300.0,6110.0,-9668,-391,1,0,1,0,0,0,1,0,0,1
139200.0,412800.0,23620.0,-18737,-11615,3,0,1,3,2,0,2,0,0,0
261600.0,1145000.0,64860.0,-7875,-137,3,0,3,3,2,0,2,0,1,1
107800.0,237900.0,11760.0,-8260,-1685,2,0,0,3,1,0,2,0,1,0
139100.0,400100.0,18220.0,-21249,-564,5,0,3,3,1,0,2,1,0,0
162500.0,462100.0,20260.0,-10505,-1388,2,0,3,0,0,0,2,0,1,1
144300.0,518500.0,22030.0,-9092,-2517,2,0,3,3,1,0,2,1,0,1
118500.0,501300.0,23070.0,-20353,-1975,1,0,2,2,1,0,3,0,0,1
147800.0,541600.0,25990.0,-9558,-1992,2,0,1,3,1,0,2,0,0,0
192700.0,810100.0,42960.0,-20697,-1593,5,0,1,0,1,0,2,0,0,0
304800.0,1270800.0,85790.0,-12872,-475,2,0,3,3,1,0,2,0,0,1
130800.0,281200.0,15560.0,-11344,-594,2,0,1,3,1,1,2,0,1,1
301300.0,827200.0,40070.0,-8433,-1859,2,0,3,3,1,0,3,0,0,1
191200.0,729700.0,33660.0,-14580,-177,2,0,3,3,1,0,2,0,1,1
111100.0,284900.0,14270.0,-12581,-6007,3,0,0,3,1,0,2,1,0,1
193700.0,812700.0,38810.0,-20583,-121,4,0,3,3,1,0,3,0,0,0
234300.0,1046300.0,60590.0,-16860,-1231,2,0,1,0,1,0,3,0,0,0
111300.0,261700.0,14620.0,-18963,-242,4,0,3,3,3,0,2,0,1,1
139600.0,598100.0,32310.0,-21464,-1342,1,0,3,3,3,0,2,0,0,1
104800.0,416000.0,27110.0,-8671,-234,2,0,1,3,3,0,2,0,0,1
236400.0,614800.0,31350.0,-17528,-105,2,0,3,0,1,0,2,0,0,1
246100.0,524100.0,32950.0,-23548,-4595,2,0,3,3,1,0,2,0,0,0
133600.0,386000.0,25550.0,-13875,-1092,3,0,0,3,1,0,2,0,0,1
232500.0,815300.0,52630.0,-22507,-1623,3,0,2,3,1,0,2,1,0,1
248700.0,775100.0,34590.0,-10986,-1247,2,0,1,0,1,0,2,0,0,1
197300.0,565400.0,38390.0,-10800,-1017,5,0,3,3,1,0,3,0,0,0
146900.0,439400.0,22930.0,-21268,-2462,3,0,3,3,1,0,2,0,1,1
121900.0,444500.0,22350.0,-17849,-1098,4,0,2,3,1,0,2,0,0,1
133400.0,248800.0,14820.0,-16405,-1000,2,0,0,0,1,0,2,0,0,1
159400.0,407700.0,17870.0,-8117,-1543,2,0,3,3,0,0,2,0,0,0
287100.0,567200.0,32880.0,-15733,-1478,1,0,2,0,1,1,2,0,1,1
98600.0,225300.0,15000.0,-21910,-1809,3,0,3,0,3,0,1,0,1,1
466000.0,1608900.0,106930.0,-20705,-195,1,0,3,3,1,0,2,1,1,1
193400.0,620400.0,32330.0,-22828,-36,2,0,3,0,1,3,1,0,0,0
173700.0,702300.0,36130.0,-18018,-861,2,0,0,2,1,0,2,1,0,1
539700.0,1334700.0,78190.0,-16773,-3521,2,0,1,3,1,0,1,0,1,1
94200.0,273200.0,14220.0,-10268,-2064,1,0,3,3,1,0,2,0,0,0
167000.0,691100.0,40840.0,-21191,-2171,2,0,2,3,1,3,2,1,0,1
209800.0,580600.0,28810.0,-20649,-423,2,0,2,3,2,0,1,0,0,0
221700.0,789000.0,39980.0,-23476,-1781,2,0,2,3,1,0,2,0,1,1
116000.0,408100.0,22580.0,-21708,-791,2,0,3,3,4,0,2,0,0,0
139500.0,389400.0,19570.0,-13262,-6687,2,0,1,3,1,0,3,0,0,0
163000.0,394000.0,16800.0,-15719,-3379,1,0,0,3,1,0,2,0,0,1
284600.0,1159500.0,66360.0,-17774,-4791,1,1,0,3,1,0,3,1,0,0
120300.0,229900.0,9910.0,-22732,-880,1,0,0,3,3,0,2,0,1,1
174300.0,410700.0,18650.0,-7865,-1087,2,0,1,3,1,0,2,0,0,0
138200.0,343400.0,19240.0,-9377,-895,2,1,2,3,3,0,1,1,0,1
286200.0,1247400.0,56210.0,-7957,-1383,3,0,3,0,1,0,3,0,0,1
298800.0,1250800.0,74440.0,-16340,-1441,2,0,1,3,0,0,3,0,1,0
159000.0,706400.0,46890.0,-14200,-949,3,0,3,3,1,0,1,0,0,1
190200.0,625200.0,28070.0,-20370,-2664,3,0,3,0,0,0,2,0,0,1
128600.0,512100.0,29990.0,-13228,-5021,2,0,0,3,1,0,1,1,0,1
495200.0,1882400.0,90770.0,-18560,-521,3,0,3,0,1,0,1,0,0,1
151400.0,581500.0,34260.0,-12386,-2326,2,0,3,3,2,0,3,0,1,1
194000.0,353400.0,23080.0,-9719,-3144,4,1,1,3,1,0,2,0,0,0
143600.0,607900.0,27750.0,-19537,-1224,1,0,0,0,0,0,2,0,0,0
80000.0,296200.0,18320.0,-16225,-1770,2,0,1,0,1,0,2,1,0,1
132100.0,342500.0,15430.0,-8184,-426,2,0,3,3,1,0,2,1,1,0
200000.0,756900.0,33890.0,-14891,-65,2,0,1,3,1,0,2,0,0,1
79600.0,324800.0,21050.0,-23241,-1556,2,0,3,3,3,1,2,0,0,1
197500.0,684300.0,29580.0,-14493,-1602,1,0,0,3,1,0,3,0,1,1
128800.0,245700.0,12760.0,-8444,-206,3,0,0,3,1,0,3,1,0,0
85300.0,279100.0,18170.0,-12591,-2177,1,0,0,3,1,0,3,0,0,1
173100.0,455200.0,21690.0,-16184,-2302,1,1,3,3,3,0,2,0,0,1
152900.0,445200.0,21910.0,-15912,-3603,1,0,3,0,1,0,1,0,0,1
166300.0,430400.0,20800.0,-11013,-1790,1,0,3,3,1,0,2,0,1,0
47400.0,157400.0,6920.0,-19886,-664,2,0,2,3,3,0,2,0,0,1
232700.0,778300.0,42110.0,-16102,-3719,2,0,0,1,1,0,2,0,1,1
141200.0,570400.0,36120.0,-13514,-694,2,0,3,0,1,0,2,1,0,0
78500.0,333900.0,14550.0,-16420,-36,1,0,0,3,1,0,3,0,1,1
59500.0,194900.0,9780.0,-19706,-1676,2,0,3,3,1,0,3,0,0,1
57900.0,119600.0,6760.0,-21664,-3318,2,0,3,3,1,1,2,0,0,1
75500.0,136300.0,7310.0,-20368,-2265,4,0,1,3,1,0,2,0,0,0
189600.0,819000.0,49010.0,-8803,-2229,2,0,0,3,1,0,1,0,1,1
95300.0,210800.0,11120.0,-16030,-2984,2,0,0,0,1,0,2,0,0,1
138100.0,359800.0,21160.0,-21245,-3414,1,1,0,3,1,3,1,1,1,0
401600.0,1574000.0,87940.0,-13344,-3801,1,0,3,3,1,0,2,1,1,1
90200.0,175100.0,11100.0,-18657,-82,2,0,3,0,1,0,2,0,0,1
180100.0,597700.0,32530.0,-23344,-1702,2,0,2,0,3,0,3,0,1,1
120600.0,467400.0,24170.0,-14578,-909,1,0,0,3,1,0,2,0,1,1
208400.0,667100.0,39770.0,-16523,-1152,3,0,1,3,3,0,1,0,0,1
160400.0,662500.0,41650.0,-21664,-862,1,0,3,0,3,0,2,0,0,1
181100.0,799200.0,41960.0,-9647,-339,1,0,0,3,1,0,2,1,1,0
139200.0,286200.0,18490.0,-15840,-803,3,0,3,3,2,0,3,0,1,1
255300.0,685600.0,46300.0,-14778,-482,3,0,1,0,1,1,2,1,0,1
111600.0,476900.0,23510.0,-8125,-1551,2,1,3,3,0,0,2,0,0,1
81600.0,263000.0,12140.0,-20129,-984,1,0,0,3,3,3,2,0,0,1
129100.0,461400.0,28790.0,-13679,-65,2,0,1,3,1,0,3,0,0,1
144100.0,319400.0,21280.0,-16564,-2010,2,0,3,3,1,0,1,1,1,1
115300.0,409200.0,20560.0,-12643,-5455,2,0,0,3,3,0,2,0,1,1
158800.0,559100.0,35450.0,-17832,-6141,1,0,3,3,3,2,2,0,0,0
340700.0,1330800.0,85570.0,-15131,-1145,2,0,1,3,1,0,2,0,1,1
149700.0,582700.0,34800.0,-10914,-2064,3,1,3,0,1,0,2,0,1,1
73700.0,243100.0,15930.0,-9086,-2512,3,0,2,0,3,0,2,0,0,0
72000.0,301300.0,14980.0,-18383,-612,2,0,0,1,1,0,1,0,0,1
118200.0,228400.0,11540.0,-15319,-314,2,0,3,3,1,0,1,0,1,1
91500.0,380300.0,20240.0,-12719,-3385,2,0,3,3,1,0,2,1,0,0
88600.0,214700.0,12180.0,-15457,-2644,2,0,1,0,0,0,2,0,0,1
137800.0,255100.0,13530.0,-20256,-2745,2,0,2,0,1,1,3,0,0,1
91600.0,218300.0,13960.0,-18246,-1776,2,0,2,3,1,3,2,0,0,1
118600.0,342100.0,22360.0,-21709,-636,3,0,2,3,1,0,2,1,1,0
120900.0,273800.0,12540.0,-20596,-2466,2,0,0,3,1,0,2,0,0,0
131200.0,437000.0,22510.0,-12459,-2669,3,0,3,0,1,0,1,0,0,1
160600.0,307300.0,19940.0,-20801,-4866,2,1,3,0,0,0,2,0,0,0
121900.0,425100.0,27260.0,-22453,-60,3,0,0,3,1,0,2,0,1,1
241300.0,995700.0,54140.0,-15086,-74,2,1,3,3,1,0,2,0,1,1
69500.0,179300.0,7840.0,-21548,-1416,3,0,1,0,1,0,3,0,1,0
301300.0,1208700.0,75090.0,-22970,-2050,3,0,1,0,1,0,1,0,0,0
87000.0,234800.0,11920.0,-20477,-4853,1,0,3,1,3,0,2,0,0,0
98500.0,269000.0,17370.0,-21455,-1952,2,0,1,0,0,0,2,1,1,1
280300.0,800100.0,46530.0,-12714,-1231,2,0,3,3,3,0,2,1,1,1
132300.0,437500.0,23420.0,-8122,-625,2,0,3,0,1,0,1,0,1,0
102400.0,274100.0,18350.0,-18992,-945,2,0,1,2,2,0,2,0,1,0
277000.0,1013700.0,55720.0,-20689,-36,2,0,3,3,1,0,2,1,0,0
153300.0,671400.0,31660.0,-23677,-579,3,0,1,3,1,0,2,0,1,1
90200.0,336300.0,17490.0,-20882,-3105,2,0,0,3,1,0,1,0,0,1
146700.0,349000.0,17600.0,-20171,-306,1,0,3,3,1,0,2,0,1,0
112800.0,287500.0,18950.0,-10413,-1890,5,0,3,0,1,0,2,0,0,0
140900.0,595500.0,29740.0,-8229,-1421,2,0,2,0,1,0,2,1,0,1
145500.0,469100.0,31710.0,-18230,-2714,2,0,0,0,1,0,2,1,0,1
164400.0,463600.0,27170.0,-19599,-557,2,0,0,3,1,1,2,0,0,0
51400.0,223400.0,10860.0,-13745,-4168,2,0,3,0,1,0,2,0,0,1
122600.0,457000.0,25570.0,-20952,-2304,4,0,1,3,1,0,2,1,1,1
167500.0,674600.0,44720.0,-10569,-1202,2,0,3,3,1,0,2,0,0,0
188100.0,624700.0,28260.0,-15909,-1468,1,0,3,3,1,0,2,0,0,0
233400.0,942100.0,40430.0,-23015,-572,3,0,3,3,1,3,2,0,1,1
134800.0,324300.0,15610.0,-9165,-1965,2,0,0,0,4,0,3,1,1,1
114700.0,264500.0,17740.0,-20217,-119,1,0,0,3,1,0,2,1,0,0
180900.0,628900.0,36430.0,-11829,-1915,4,0,3,3,1,0,2,0,0,0
97900.0,205900.0,13620.0,-23232,-592,3,0,3,3,1,0,2,0,1,1
107100.0,237000.0,14410.0,-20684,-2323,1,0,3,3,1,0,1,0,0,0
97300.0,325100.0,16420.0,-12436,-1574,3,0,3,3,3,3,3,0,0,1
60800.0,272600.0,18030.0,-19504,-36,2,0,3,3,1,0,3,1,0,1
233600.0,720200.0,43590.0,-17584,-1101,2,0,3,3,1,0,2,0,0,0
196500.0,861400.0,44170.0,-15414,-2300,2,0,3,3,1,0,2,0,0,0
179200.0,784200.0,35530.0,-22856,-4314,1,0,3,0,0,1,2,0,0,1
84300.0,286000.0,18840.0,-20289,-1415,2,0,0,0,1,0,2,0,1,1
120600.0,400500.0,19380.0,-20491,-2563,2,0,0,0,0,0,2,1,0,0
151100.0,445500.0,27840.0,-13512,-6265,1,0,3,3,1,0,1,1,0,1
310800.0,748500.0,43580.0,-11055,-103,4,0,3,3,1,0,2,0,0,1
72800.0,240500.0,10450.0,-20997,-1674,3,0,0,3,1,0,1,0,0,0
141300.0,278000.0,11810.0,-18774,-281,3,0,3,0,0,0,3,0,0,1
175300.0,458800.0,29600.0,-12018,-4099,5,0,3,3,4,0,2,0,1,1
122000.0,436000.0,22840.0,-10180,-1465,1,0,0,3,0,0,2,0,0,1
212400.0,506500.0,27400.0,-13776,-1521,3,0,1,3,1,0,3,0,0,1
242200.0,468500.0,23140.0,-9555,-165,1,0,0,3,1,0,2,0,1,1
156000.0,311100.0,13740.0,-20758,-3761,4,0,3,3,0,0,2,0,0,1
256600.0,827700.0,48600.0,-23731,-877,2,0,3,3,1,0,2,0,1,1
178500.0,729700.0,32310.0,-13167,-521,1,0,3,3,1,0,3,0,0,0
154700.0,373400.0,17740.0,-18731,-475,2,0,2,3,1,0,3,0,1,1
88100.0,306100.0,15790.0,-13385,-1221,1,0,0,2,4,0,2,0,0,1
85100.0,312500.0,14410.0,-15986,-1886,2,0,1,0,2,0,1,0,1,1
185000.0,606500.0,26660.0,-11833,-5258,1,0,2,0,1,0,2,0,1,1
103000.0,407400.0,27460.0,-9011,-476,1,0,0,3,1,3,2,0,1,0
266700.0,608400.0,34630.0,-18815,-268,2,0,3,3,1,0,3,0,0,0
76400.0,313000.0,15060.0,-10924,-917,2,0,0,3,1,0,3,0,1,0
154200.0,299000.0,13980.0,-20975,-1152,3,0,1,3,1,0,3,0,1,1
153700.0,650100.0,33090.0,-14075,-2798,1,0,3,1,1,0,2,0,1,1
217500.0,919300.0,51660.0,-8895,-82,2,0,3,0,0,0,2,0,0,0
93600.0,245600.0,11480.0,-10879,-3612,3,0,1,0,1,0,3,0,0,0
162900.0,391500.0,19550.0,-11423,-2199,4,0,3,3,1,0,2,0,0,1
116500.0,342300.0,18250.0,-13098,-2001,5,0,0,3,2,0,1,0,0,1
113500.0,272200.0,12040.0,-21559,-1466,1,0,1,3,1,0,2,0,1,1
191900.0,499600.0,28520.0,-15170,-1195,1,0,3,3,3,0,2,0,0,1
181400.0,336700.0,19000.0,-8889,-2314,2,0,3,3,1,0,2,0,0,0
356900.0,1580400.0,68770.0,-23161,-3257,1,0,3,0,0,0,2,0,0,1
144200.0,430900.0,23980.0,-11680,-2975,2,0,3,0,1,0,1,0,0,1
174200.0,355600.0,17380.0,-23154,-1445,1,0,0,3,1,0,2,1,1,1
98200.0,400300.0,24570.0,-8301,-1726,2,0,3,0,1,0,3,0,0,0
130600.0,244800.0,13680.0,-17495,-410,1,0,3,3,1,0,3,0,1,0
150900.0,479100.0,25200.0,-22792,-2065,4,0,3,0,1,0,1,0,1,1
189400.0,751200.0,47960.0,-15625,-1158,3,0,3,1,1,0,3,0,1,1
274600.0,969300.0,43450.0,-8249,-1674,2,0,3,3,1,3,2,0,0,0
211100.0,423600.0,21240.0,-8633,-2059,1,1,3,3,1,2,2,0,0,0
83800.0,296900.0,19030.0,-19327,-2686,1,0,3,3,1,0,2,0,0,1
138300.0,583300.0,33060.0,-14278,-2443,2,0,1,0,3,0,2,0,0,1
199200.0,489700.0,25170.0,-21777,-6712,5,0,3,0,1,0,2,0,1,0
276200.0,1014000.0,63600.0,-11560,-327,2,0,3,3,1,0,2,0,1,0
139500.0,499700.0,27030.0,-18616,-5403,2,0,3,1,3,0,1,0,1,0
273000.0,1060900.0,60570.0,-11480,-1789,2,0,3,3,3,0,2,0,0,1
242100.0,986800.0,49460.0,-15074,-2523,5,0,1,3,1,0,2,0,0,0
178200.0,691400.0,36450.0,-13350,-3439,2,0,0,3,3,0,2,0,0,0
142100.0,264500.0,17360.0,-20487,-1635,2,0,3,3,1,0,2,0,0,1
131000.0,552000.0,24510.0,-23440,-3870,2,1,3,0,1,1,3,0,0,1
316500.0,943800.0,58480.0,-15811,-1751,1,0,1,3,1,0,2,1,0,0
153300.0,623300.0,38650.0,-8047,-636,5,0,1,3,1,0,2,0,0,0
159200.0,329500.0,15660.0,-10956,-1580,2,0,1,3,1,0,2,0,0,0
68000.0,271400.0,12150.0,-19523,-249,1,0,3,0,2,0,2,0,0,0
161200.0,371600.0,24050.0,-10490,-2359,1,1,0,3,2,0,2,0,0,1
45000.0,133600.0,7040.0,-12560,-36,4,0,3,3,1,0,2,0,1,1
128100.0,282300.0,13790.0,-22165,-609,3,0,0,0,1,0,2,0,0,1
101300.0,187300.0,7970.0,-18052,-2187,2,1,1,3,3,0,2,0,1,1
90900.0,272900.0,13580.0,-22597,-3980,1,0,3,0,1,0,2,0,0,1
240000.0,680100.0,38140.0,-20139,-1388,2,0,1,3,1,0,1,1,0,0
203900.0,471100.0,26530.0,-11538,-1238,4,0,3,3,0,0,2,0,0,1
73200.0,143400.0,6800.0,-11194,-2136,3,0,3,3,1,0,2,1,0,1
141600.0,364000.0,21200.0,-17526,-916,5,0,3,3,1,0,2,0,1,1
160300.0,487100.0,26600.0,-17368,-872,1,0,1,3,1,0,2,0,1,1
278300.0,786600.0,50010.0,-9385,-513,1,0,1,0,1,0,2,0,1,1
132700.0,554500.0,24970.0,-17831,-270,4,0,3,3,1,0,3,0,1,1
105700.0,203500.0,13380.0,-22652,-7787,2,0,0,0,4,0,2,0,0,1
229500.0,988000.0,58730.0,-21093,-3666,3,0,3,3,0,0,2,0,0,1
136300.0,371300.0,17140.0,-23659,-2381,2,0,0,3,1,0,2,0,1,1
110500.0,306300.0,17980.0,-11403,-355,2,0,2,3,3,0,2,1,0,1
297900.0,1296900.0,73030.0,-7993,-1419,2,0,3,3,1,0,2,0,0,1
198300.0,430200.0,23800.0,-18301,-1381,2,0,3,3,1,0,2,1,0,1
109400.0,223900.0,10130.0,-13989,-5299,1,0,3,3,3,0,2,0,1,0
145100.0,474600.0,30710.0,-18650,-3028,2,0,1,0,3,0,3,0,1,1
161000.0,556800.0,34940.0,-10334,-166,2,0,3,0,0,0,2,1,1,0
161200.0,410300.0,25640.0,-20528,-2094,1,0,2,3,0,0,1,0,0,1
