AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_RATING_CLIENT,REG_REGION_NOT_WORK_REGION,FLAG_OWN_CAR,FLAG_OWN_REALTY
63100.0,240100.0,11700.0,-20120,-376,3,0,3,0,1,0,2,0,1,1
251700.0,959500.0,57150.0,-14234,-309,2,0,3,3,1,0,3,1,1,1
268000.0,940700.0,49960.0,-16427,-927,2,0,3,3,4,0,1,0,0,0
204300.0,700400.0,30310.0,-15249,-463,2,0,1,3,1,0,2,0,0,1
260300.0,881600.0,42190.0,-14134,-305,3,0,1,0,1,0,2,0,1,1
160400.0,432000.0,22870.0,-15864,-358,2,1,0,0,3,0,2,0,0,1
71800.0,178100.0,8230.0,-11045,-1237,1,0,3,0,1,2,3,0,0,1
224400.0,907700.0,42910.0,-17249,-1321,2,0,1,3,0,0,2,0,0,1
136700.0,291700.0,17710.0,-11511,-87,2,0,1,3,1,0,2,0,1,1
223200.0,512600.0,28730.0,-9548,-615,2,0,3,3,2,0,2,0,0,1
88800.0,280700.0,16230.0,-19685,-158,2,0,3,3,3,0,1,0,0,0
227700.0,735700.0,35670.0,-22453,-510,2,0,2,3,1,0,2,0,0,1
184000.0,359100.0,23340.0,-10668,-986,5,0,1,3,1,0,1,0,1,1
233600.0,459500.0,23210.0,-22585,-1893,2,0,3,3,1,0,2,1,0,1
215000.0,857900.0,43970.0,-17301,-887,2,0,1,3,3,0,2,0,0,1
87900.0,285300.0,18980.0,-11486,-317,4,0,2,3,1,0,2,0,0,0
189400.0,452100.0,30170.0,-15552,-393,2,0,2,0,0,0,2,0,1,1
109400.0,412100.0,21770.0,-14083,-258,2,0,3,3,1,0,1,1,0,1
319000.0,1303000.0,59640.0,-14125,-74,2,0,0,3,0,1,3,0,0,1
111800.0,392800.0,26130.0,-16081,-1805,2,0,0,3,0,0,2,0,1,1
185100.0,611500.0,37260.0,-15612,-2217,2,0,1,3,1,0,2,0,0,1
320800.0,1287200.0,72780.0,-19757,-124,2,0,2,3,4,0,2,1,1,1
192900.0,571800.0,26280.0,-15678,-280,1,0,1,3,1,0,2,0,0,1
126500.0,564200.0,31980.0,-15554,-1839,1,0,1,3,1,0,3,0,1,1
132500.0,539300.0,23220.0,-19284,-48,2,0,3,3,1,0,3,0,1,1
396800.0,1591800.0,78290.0,-8636,-1876,2,0,3,0,1,1,3,1,0,1
118600.0,525300.0,32630.0,-15179,-239,2,0,0,3,3,0,3,0,0,1
84800.0,318600.0,21400.0,-9287,-1121,2,0,0,3,1,0,1,0,0,0
69400.0,197100.0,9560.0,-16782,-275,2,0,3,0,1,0,2,0,0,1
202500.0,626500.0,36460.0,-19278,-5402,2,0,2,0,1,0,2,1,0,1
155900.0,621700.0,39120.0,-21912,-2511,1,0,3,1,1,0,2,0,0,1
124200.0,470900.0,23490.0,-19856,-986,3,0,3,3,1,0,2,0,0,1
134100.0,425300.0,19730.0,-8020,-1446,1,1,2,3,1,0,1,0,1,0
391500.0,1257500.0,53440.0,-21794,-5723,4,1,3,3,4,0,2,0,1,1
113200.0,322200.0,18570.0,-18981,-3106,2,0,3,0,1,0,1,1,1,0
97500.0,396100.0,19910.0,-21580,-1789,3,0,3,0,1,0,1,0,0,1
308400.0,1241700.0,58680.0,-17000,-1543,3,0,3,3,1,0,2,0,0,1
62500.0,164500.0,7690.0,-22383,-820,2,0,1,3,1,0,2,0,0,1
104300.0,190500.0,9890.0,-14612,-543,2,0,0,0,1,0,2,0,0,1
76300.0,206600.0,11290.0,-22135,-495,2,0,3,3,1,0,2,0,1,1
450300.0,1766200.0,75180.0,-12800,-1383,1,1,3,3,1,0,2,1,0,1
108600.0,338500.0,21530.0,-19138,-251,3,0,0,0,4,0,2,1,1,1
154400.0,447200.0,26100.0,-18478,-1128,2,1,3,3,2,0,3,1,1,1
105500.0,244200.0,14250.0,-19900,-1467,1,0,3,3,3,0,2,0,0,1
45800.0,176500.0,11860.0,-12869,-534,2,0,0,0,1,2,2,0,0,0
188900.0,665600.0,35320.0,-23032,-6185,1,0,3,3,1,0,2,0,0,1
172200.0,671200.0,39330.0,-16542,-232,3,0,3,3,3,0,2,0,0,0
63000.0,221100.0,14410.0,-21538,-459,2,0,3,0,1,0,2,0,1,0
94900.0,179700.0,11740.0,-21528,-1118,2,0,3,3,1,0,2,0,0,1
209800.0,731600.0,32840.0,-14039,-760,2,0,3,3,1,0,3,1,1,1
243600.0,1049000.0,46580.0,-23607,-2211,3,0,1,3,1,0,2,0,0,1
94400.0,385500.0,20430.0,-19115,-808,1,0,3,1,1,0,2,1,0,0
169800.0,405900.0,19760.0,-21994,-2875,2,0,3,3,0,0,1,0,0,1
100100.0,331200.0,22150.0,-22857,-1402,2,0,3,3,1,3,1,0,0,1
104400.0,292900.0,13270.0,-12648,-1092,1,0,3,0,1,0,2,0,0,1
300600.0,1223400.0,72190.0,-17994,-706,2,0,3,3,4,0,2,0,1,1
129300.0,477300.0,24500.0,-12846,-897,2,1,3,0,1,0,2,0,0,1
402100.0,1793900.0,102960.0,-20873,-2119,1,1,1,3,0,0,3,0,0,0
142800.0,395500.0,20680.0,-22293,-3159,2,0,3,3,1,0,3,1,0,1
106900.0,454200.0,26650.0,-23020,-64,2,0,3,3,1,0,3,0,0,1
303600.0,1222400.0,52780.0,-14628,-2173,2,0,3,3,1,0,2,0,0,0
129900.0,553800.0,26110.0,-17189,-1171,3,0,1,3,1,0,2,0,1,1
328900.0,724800.0,34590.0,-22308,-3433,2,0,0,3,2,0,2,1,0,0
92200.0,309800.0,16760.0,-17006,-1152,2,0,1,3,1,0,2,1,0,1
315600.0,1304200.0,74250.0,-9368,-2793,3,0,1,3,3,0,2,0,1,0
133700.0,459800.0,27350.0,-22555,-823,3,0,0,0,1,0,2,0,0,0
148300.0,563800.0,26730.0,-12481,-534,1,0,0,3,1,3,2,0,1,1
587800.0,2000100.0,92670.0,-12119,-5544,3,0,3,0,1,3,2,0,0,1
176900.0,606400.0,40670.0,-22204,-1094,1,0,2,3,4,0,2,0,0,1
161800.0,364200.0,19010.0,-9315,-2202,3,0,1,3,0,0,2,0,1,1
186500.0,716600.0,40110.0,-14257,-3165,1,0,3,3,3,0,2,0,0,1
209800.0,925500.0,61230.0,-14930,-832,3,1,3,3,1,0,2,0,1,0
211800.0,452300.0,21600.0,-10811,-335,1,0,1,3,3,2,2,0,0,0
243400.0,572300.0,25120.0,-18057,-1233,4,0,0,3,1,0,1,1,0,1
88400.0,204600.0,10970.0,-10474,-427,3,0,0,3,1,0,3,0,0,0
149800.0,347900.0,20720.0,-17847,-798,1,1,3,3,1,0,2,1,0,1
206600.0,826400.0,52840.0,-9239,-1409,1,0,0,3,1,0,2,0,0,1
113600.0,434900.0,20950.0,-14133,-1567,1,0,3,3,1,0,2,0,0,0
148700.0,282000.0,13850.0,-14555,-504,2,0,0,3,3,0,2,1,0,1
134000.0,512200.0,32510.0,-19750,-978,1,1,3,0,0,0,3,0,0,1
148600.0,302900.0,18090.0,-8221,-1646,2,0,3,3,0,0,2,1,1,1
171100.0,365400.0,22750.0,-21860,-1171,1,0,0,3,1,0,2,0,0,0
156100.0,527200.0,31590.0,-18938,-339,2,0,3,3,1,0,2,0,0,1
192700.0,430100.0,27470.0,-11018,-2381,4,0,0,3,3,0,1,0,0,0
328600.0,1461700.0,89900.0,-8231,-1514,4,0,0,1,3,0,2,0,1,1
179200.0,610300.0,35420.0,-12448,-285,1,1,3,0,3,0,2,0,0,1
214200.0,401500.0,18650.0,-21139,-4765,2,0,0,0,1,0,3,0,0,0
112500.0,464900.0,21060.0,-22131,-842,2,0,3,3,1,0,2,0,0,0
520100.0,1966400.0,98010.0,-18403,-1510,1,0,1,3,1,0,1,0,1,0
115300.0,512000.0,29200.0,-17844,-466,2,0,0,3,0,0,2,0,0,0
286400.0,1019700.0,66670.0,-20834,-2152,2,0,1,3,4,0,2,1,0,1
167800.0,409200.0,18100.0,-15889,-497,4,0,1,3,1,0,2,1,0,1
98600.0,187600.0,9820.0,-19232,-2443,1,0,3,3,1,0,1,1,1,1
160500.0,591900.0,37760.0,-22741,-4263,3,0,0,3,1,0,2,0,0,1
178300.0,321000.0,13860.0,-22853,-785,2,0,1,3,1,0,2,0,0,1
294800.0,665600.0,45160.0,-18010,-437,2,1,0,3,1,0,3,0,0,0
280700.0,1194400.0,67840.0,-11547,-2865,1,0,3,0,4,0,2,0,1,1
80700.0,184000.0,10130.0,-13230,-2063,3,0,0,3,1,0,2,0,0,1
176700.0,338900.0,22470.0,-12001,-430,5,0,1,0,3,0,2,1,1,1
169400.0,305400.0,19810.0,-22687,-1056,2,0,3,3,1,0,1,0,1,1
211700.0,679100.0,39670.0,-22668,-36,2,0,0,3,1,1,2,0,1,1
70200.0,270300.0,13290.0,-17831,-519,2,0,3,0,0,0,1,0,0,0
91300.0,200800.0,12500.0,-7816,-1241,1,0,1,3,3,0,3,0,0,1
201700.0,829000.0,44390.0,-14060,-1898,2,0,3,3,1,0,2,0,0,1
96200.0,260700.0,15270.0,-18298,-361,4,0,1,3,1,0,2,0,0,1
109700.0,348800.0,18300.0,-22944,-913,1,0,3,0,1,0,2,1,0,0
95500.0,208300.0,12660.0,-18128,-5788,2,1,1,2,1,0,2,0,0,1
90400.0,192400.0,9050.0,-10143,-689,2,0,3,3,0,0,2,1,0,1
45000.0,191500.0,11300.0,-17079,-455,1,0,3,3,3,0,2,0,0,1
88300.0,350900.0,20220.0,-8768,-1844,1,1,3,0,3,0,2,0,0,1
97000.0,390000.0,21800.0,-22231,-972,3,0,0,0,1,0,2,0,0,1
164800.0,318400.0,14780.0,-21606,-2084,2,0,3,3,3,0,2,0,0,0
74500.0,136000.0,6300.0,-13776,-1414,1,0,0,3,1,0,2,0,1,1
78200.0,242300.0,10450.0,-8775,-883,2,1,1,0,1,0,3,0,1,0
86200.0,199500.0,12390.0,-16615,-6538,4,0,2,3,1,0,1,0,0,1
75100.0,138300.0,9290.0,-11820,-785,2,0,3,1,3,0,2,0,0,0
90500.0,286300.0,14290.0,-8085,-1299,2,0,0,3,1,0,1,0,0,0
111200.0,321500.0,14460.0,-21780,-1022,5,0,3,3,3,0,2,1,0,1
139900.0,383300.0,21300.0,-20941,-672,1,0,0,3,1,0,2,0,1,1
226400.0,490300.0,30840.0,-10173,-2252,2,0,3,3,1,0,3,0,0,1
341600.0,1460100.0,85980.0,-17470,-207,2,0,1,3,1,0,2,0,1,1
116500.0,508500.0,31770.0,-7819,-1245,2,0,3,3,1,0,1,0,0,0
211800.0,889400.0,59180.0,-10591,-2274,4,0,0,0,3,0,3,0,1,0
218700.0,409000.0,25180.0,-11524,-4249,1,0,1,3,1,0,2,1,1,1
192000.0,535900.0,26220.0,-18834,-1079,2,0,0,3,1,0,2,1,1,0
69500.0,194000.0,8290.0,-17851,-2937,1,1,3,3,1,0,2,0,0,0
197300.0,511000.0,24410.0,-19251,-70,1,0,3,3,0,0,2,0,0,0
283000.0,806900.0,51870.0,-9007,-2433,5,0,0,3,1,0,3,0,0,0
95100.0,248900.0,15880.0,-22312,-456,1,0,0,3,1,3,1,1,0,0
96800.0,253500.0,11630.0,-8830,-953,3,0,3,3,1,0,2,0,0,0
172300.0,673700.0,37690.0,-7977,-293,4,0,1,0,1,0,2,0,0,1
339800.0,1168100.0,70440.0,-16988,-451,1,0,2,3,3,0,2,0,0,1
172000.0,513400.0,32680.0,-18260,-250,5,0,3,3,1,0,1,0,1,0
186100.0,638700.0,34730.0,-13773,-264,2,0,3,1,1,0,2,0,0,1
132300.0,582600.0,27430.0,-13308,-2762,2,0,0,3,1,0,2,0,1,1
194200.0,633000.0,40180.0,-9939,-286,2,0,3,3,1,0,2,0,1,0
107500.0,288400.0,16890.0,-15798,-579,2,0,1,0,0,0,2,1,1,0
217300.0,720700.0,48550.0,-19701,-1547,2,0,3,3,1,0,2,0,0,1
203300.0,700000.0,46570.0,-10863,-2458,1,0,3,3,0,3,3,0,0,0
143100.0,643000.0,32350.0,-12481,-382,3,0,1,0,1,0,2,0,1,1
45000.0,173200.0,8660.0,-21600,-2377,2,0,3,3,0,2,2,0,0,1
514800.0,1766400.0,102310.0,-18979,-9461,3,0,0,1,1,0,1,0,0,1
104300.0,450200.0,28070.0,-10733,-783,1,0,0,3,1,3,3,0,1,1
149600.0,436500.0,23100.0,-13900,-1018,1,0,3,3,0,0,2,1,0,1
120100.0,304800.0,20020.0,-23723,-1153,2,0,3,3,2,0,2,0,0,0
45000.0,116300.0,7450.0,-11336,-3904,1,0,1,3,1,0,1,0,0,0
138700.0,429500.0,29050.0,-11487,-3179,3,1,1,3,1,0,3,0,0,1
149700.0,361300.0,22980.0,-21349,-224,2,0,3,3,1,0,2,0,0,1
111100.0,491400.0,21530.0,-11390,-254,2,0,3,3,2,0,2,0,1,1
146000.0,560000.0,29150.0,-17597,-7538,2,0,1,3,1,0,3,0,1,0
174000.0,385300.0,21530.0,-14990,-2809,2,0,3,3,1,3,2,1,0,1
173200.0,745000.0,49620.0,-14466,-2226,1,0,1,3,3,0,2,0,0,0
88900.0,200100.0,9460.0,-12395,-2416,3,0,3,0,2,0,2,0,1,0
101000.0,436200.0,24130.0,-19205,-2870,3,0,3,3,1,0,1,0,1,1
133600.0,489800.0,21120.0,-11938,-462,3,0,0,3,3,0,2,0,0,1
150400.0,598500.0,28940.0,-13118,-2749,3,1,2,3,1,0,2,1,1,1
141600.0,308500.0,18260.0,-23736,-1125,5,1,3,3,3,0,2,1,0,1
273100.0,495800.0,26270.0,-8904,-1232,1,0,0,3,1,0,2,0,0,1
162100.0,621500.0,28710.0,-16644,-751,1,0,3,0,1,0,2,0,0,1
91200.0,168100.0,7990.0,-19937,-1460,1,0,0,2,4,0,2,0,1,1
135800.0,253400.0,16250.0,-18841,-2627,3,0,3,3,1,0,2,0,0,1
218600.0,759100.0,39300.0,-22658,-3055,5,0,3,3,1,0,3,0,0,1
45000.0,119200.0,5340.0,-14966,-1528,1,0,3,0,1,0,1,0,1,0
294600.0,1241200.0,72390.0,-9584,-1048,2,1,3,3,0,0,2,0,0,1
78000.0,192700.0,10370.0,-15292,-1920,2,0,3,3,1,0,2,0,0,0
89100.0,230100.0,12830.0,-21106,-1300,3,0,3,0,1,0,2,0,0,0
97600.0,318600.0,18770.0,-12024,-890,2,0,3,3,1,0,2,0,0,1
104000.0,311600.0,19140.0,-16536,-1049,1,0,3,1,1,0,2,0,1,1
158900.0,404600.0,18820.0,-10398,-2508,4,0,2,0,4,0,3,0,0,1
118000.0,428100.0,20430.0,-23044,-1494,3,1,1,0,1,0,2,0,1,0
102300.0,292300.0,14840.0,-20717,-2540,1,1,2,3,1,0,3,1,1,0
165400.0,462200.0,20450.0,-15552,-3049,2,0,2,3,1,0,2,0,0,0
254000.0,700000.0,44410.0,-22662,-4939,3,0,3,3,0,0,1,0,0,0
410800.0,937300.0,53360.0,-11614,-1061,2,0,3,3,1,0,2,0,1,1
239300.0,493400.0,22410.0,-9177,-1747,2,0,0,0,0,0,2,0,0,0
60700.0,225400.0,10910.0,-22149,-667,3,0,0,3,0,0,2,0,0,0
198500.0,407100.0,20380.0,-16245,-1948,1,0,1,0,1,0,2,0,0,1
182900.0,779800.0,45290.0,-9699,-1630,1,0,3,3,3,0,2,0,0,1
151400.0,392900.0,23960.0,-13368,-556,2,0,3,3,1,0,3,0,0,1
264500.0,965400.0,49870.0,-9912,-67,3,0,1,3,0,0,2,0,0,1
145200.0,639900.0,31610.0,-11845,-2015,3,0,0,3,1,3,2,0,1,1
252200.0,613100.0,35740.0,-13649,-2637,1,0,0,3,1,0,2,0,1,1
122600.0,341000.0,17960.0,-8457,-406,1,0,3,0,0,0,2,0,1,1
367100.0,1094100.0,57720.0,-14346,-686,5,0,3,0,1,0,2,0,0,1
180000.0,434500.0,23300.0,-21412,-790,3,0,3,3,3,0,2,0,0,1
223100.0,688300.0,43910.0,-14336,-1412,2,0,3,3,4,0,1,0,0,0
175200.0,706700.0,33200.0,-17728,-7704,2,0,1,3,3,0,3,0,0,1
94200.0,291000.0,17130.0,-7791,-1062,2,0,3,0,3,0,2,0,1,1
46600.0,95900.0,4790.0,-18695,-1779,3,0,3,0,1,1,2,0,1,1
248300.0,920100.0,53820.0,-22498,-1784,2,0,0,3,1,0,1,1,0,1
57100.0,132700.0,7220.0,-16735,-1392,2,0,2,3,1,0,3,1,0,1
221300.0,593800.0,37740.0,-10803,-1036,2,0,3,3,1,0,2,0,1,1
155700.0,457000.0,26310.0,-8862,-2287,2,0,3,3,0,0,2,0,0,1
130400.0,415600.0,20400.0,-17256,-391,2,0,0,3,1,0,2,0,0,0
240400.0,676800.0,42850.0,-19855,-1618,2,0,0,3,1,0,2,0,0,1
330500.0,657100.0,31350.0,-19778,-1800,2,0,3,3,1,0,3,0,0,1
100200.0,284400.0,18720.0,-18091,-2854,3,0,2,3,1,0,2,0,0,1
119300.0,258000.0,16310.0,-21356,-4815,2,0,0,3,1,0,2,1,0,1
290600.0,1272000.0,64790.0,-13154,-2933,1,0,1,3,1,0,1,0,1,1
96600.0,279200.0,13240.0,-13164,-4785,1,0,0,3,1,0,1,0,0,0
250300.0,460500.0,29010.0,-10333,-1000,3,0,3,3,1,0,3,0,1,1
184000.0,799000.0,45470.0,-22283,-217,1,0,3,3,1,0,3,0,0,1
126900.0,402100.0,26450.0,-10964,-4389,1,0,1,3,1,0,2,0,1,1
124500.0,327700.0,16300.0,-18600,-1123,1,0,1,3,3,0,3,0,1,1
101200.0,214600.0,12380.0,-16298,-3062,2,0,3,0,1,2,2,0,0,0
131400.0,342500.0,17820.0,-14384,-1607,1,0,3,3,1,0,1,0,0,0
248800.0,1088700.0,62950.0,-23650,-218,2,0,1,3,1,0,2,0,1,0
85000.0,298700.0,14980.0,-22442,-435,1,0,0,3,1,0,1,1,0,1
248300.0,739600.0,46680.0,-8553,-1979,2,0,3,3,0,0,3,0,0,0
182600.0,797700.0,43410.0,-12642,-1108,2,0,3,0,1,0,2,1,0,1
94900.0,274500.0,18260.0,-7804,-724,1,0,0,3,3,0,2,0,0,1
494600.0,1206100.0,79700.0,-8301,-723,3,1,1,0,1,0,2,0,1,0
72800.0,229300.0,15100.0,-13711,-4514,3,0,0,3,0,3,2,0,0,0
97800.0,401200.0,21390.0,-11562,-3812,2,0,1,3,1,0,2,0,1,0
122300.0,325300.0,15130.0,-17234,-5663,2,1,1,0,1,0,2,0,0,1
133200.0,351700.0,15530.0,-17323,-704,2,0,0,0,1,0,1,0,0,0
206000.0,504100.0,23150.0,-22496,-3390,2,0,3,3,1,0,3,0,0,1
178200.0,773500.0,42500.0,-21627,-458,1,0,3,3,1,0,2,0,1,1
156800.0,561900.0,32480.0,-18495,-243,2,0,3,3,2,0,2,0,1,1
142000.0,410700.0,18670.0,-18019,-1740,1,0,3,3,1,0,2,1,0,1
179900.0,785200.0,48210.0,-8373,-1798,3,0,2,3,1,0,2,0,0,1
65600.0,247900.0,15980.0,-18043,-240,4,0,3,3,1,0,2,1,0,0
251200.0,788700.0,49900.0,-22869,-4816,1,1,0,3,3,0,2,0,0,0
195900.0,658700.0,29550.0,-17676,-625,3,1,3,3,4,0,2,0,0,1
264200.0,765900.0,35430.0,-13060,-381,1,0,3,3,1,0,3,0,0,1
74900.0,327200.0,16380.0,-9607,-729,2,0,3,3,1,0,2,0,0,1
100300.0,219400.0,13130.0,-21711,-56,5,0,0,2,1,0,2,1,0,1
255200.0,751400.0,36710.0,-11533,-1282,2,0,2,3,1,1,1,0,0,1
73400.0,309600.0,18200.0,-12460,-109,2,0,3,0,1,0,2,0,0,1
334600.0,1262600.0,58510.0,-15616,-1323,4,0,3,3,1,0,2,1,1,1
114100.0,290400.0,12520.0,-9197,-823,2,0,3,3,1,3,2,0,0,1
277900.0,593700.0,25410.0,-15928,-192,1,0,0,3,4,0,2,1,0,1
137500.0,581800.0,30240.0,-14534,-1367,1,0,0,3,2,0,3,0,1,0
203200.0,683100.0,38890.0,-9710,-2622,2,0,0,3,3,0,1,0,0,1
96300.0,288900.0,19210.0,-11559,-117,5,0,3,0,1,0,3,0,0,0
215800.0,665900.0,32780.0,-12575,-679,3,0,3,2,1,0,2,0,0,1
91300.0,269700.0,14880.0,-10949,-3881,3,0,1,3,4,0,2,1,0,1
70100.0,223900.0,10410.0,-11946,-3629,3,0,3,3,1,3,3,0,1,1
58200.0,134100.0,7680.0,-19512,-1503,1,0,3,3,1,0,2,0,1,1
93400.0,204400.0,13760.0,-10026,-214,1,1,3,3,1,0,3,0,1,1
109700.0,380900.0,21940.0,-8023,-1449,4,0,3,0,1,0,3,0,1,0
64200.0,227300.0,12170.0,-9619,-1502,2,0,3,3,1,0,2,0,0,1
133100.0,534400.0,25680.0,-14135,-433,2,0,3,3,1,2,2,0,0,1
157900.0,367400.0,16140.0,-17925,-989,2,0,1,3,1,0,2,1,0,0
108000.0,366900.0,21080.0,-13165,-1959,2,0,0,0,1,3,2,0,0,0
249700.0,1004100.0,59420.0,-20000,-3666,5,1,2,3,1,0,2,1,0,1
76300.0,164400.0,9800.0,-10630,-1068,2,0,3,3,1,0,1,0,0,1
797200.0,3000000.0,189880.0,-22587,-596,4,0,0,3,1,0,2,0,1,0
232500.0,659100.0,42080.0,-7826,-471,2,0,3,3,0,0,3,0,0,1
148500.0,485000.0,32070.0,-9077,-2503,4,0,3,3,0,0,2,0,0,0
160400.0,461300.0,29940.0,-22640,-153,2,0,0,3,3,0,2,0,0,0
61600.0,216400.0,9470.0,-14992,-1054,1,0,3,3,0,0,2,1,0,1
371000.0,916300.0,45810.0,-9755,-3181,2,0,3,3,1,2,2,0,0,1
260100.0,718800.0,36070.0,-23579,-514,4,0,1,3,3,0,2,0,0,0
128100.0,307100.0,19590.0,-7869,-1295,2,0,3,3,1,0,1,0,0,0
294400.0,1010000.0,51530.0,-20565,-4270,1,0,3,3,1,0,1,0,1,1
167100.0,666000.0,33570.0,-15592,-1164,1,0,0,3,1,0,1,0,0,1
198700.0,475400.0,27230.0,-8045,-111,1,0,0,3,1,0,3,0,0,1
203700.0,693100.0,42310.0,-10592,-1302,2,0,0,3,0,1,2,0,0,0
45000.0,102300.0,4340.0,-8724,-2150,1,0,1,3,3,0,1,0,0,1
231900.0,873600.0,41060.0,-11865,-937,3,0,3,3,0,0,2,0,0,1
98100.0,187700.0,11750.0,-19456,-1722,2,0,0,3,1,0,2,1,1,1
68600.0,235700.0,12170.0,-17890,-3204,4,0,0,0,0,0,2,0,1,0
213300.0,825500.0,41500.0,-15287,-256,2,0,3,3,1,0,1,0,0,1
97900.0,231600.0,12590.0,-12223,-584,4,0,3,1,1,3,2,0,0,0
184600.0,674700.0,37280.0,-21480,-854,1,0,3,3,1,0,3,0,0,1
243700.0,1023500.0,47580.0,-15748,-874,1,1,3,1,0,3,2,0,0,0
145700.0,389500.0,21960.0,-16000,-1118,3,0,3,3,1,0,1,0,0,1
177900.0,516700.0,24150.0,-12684,-993,1,0,1,3,1,0,2,0,0,0
200600.0,550800.0,31630.0,-22411,-3548,1,0,0,3,1,0,3,1,0,1
121200.0,479100.0,30410.0,-17439,-553,2,0,3,0,1,0,2,0,0,1
158200.0,295500.0,16090.0,-10932,-100,3,0,3,0,1,0,2,0,1,1
184200.0,357200.0,19880.0,-17003,-2376,3,1,3,3,1,0,2,0,1,0
220300.0,473500.0,28530.0,-12652,-200,1,0,3,3,1,0,2,0,1,0
56600.0,117600.0,5700.0,-11703,-836,3,0,0,0,1,0,2,0,1,1
185900.0,500400.0,33830.0,-11507,-4932,4,0,3,3,1,0,2,0,1,1
118800.0,512300.0,21940.0,-11687,-1825,2,0,0,3,4,0,2,0,0,1
143100.0,582200.0,30030.0,-18031,-1087,3,0,3,3,3,0,2,0,1,1
195500.0,451000.0,30500.0,-9156,-385,2,1,1,3,2,0,2,0,0,0
121100.0,407100.0,20610.0,-9510,-618,2,0,1,3,2,0,2,0,0,1
259700.0,784600.0,51070.0,-7952,-1377,1,0,3,3,1,0,2,0,1,1
139100.0,625300.0,35500.0,-19609,-900,2,0,0,0,0,0,2,0,0,1
122500.0,227600.0,10300.0,-9689,-1871,5,0,0,3,2,0,2,0,1,1
220200.0,685100.0,31450.0,-11737,-1790,2,0,1,0,3,0,2,1,0,1
64700.0,212300.0,13510.0,-10185,-1377,4,0,0,3,2,0,3,1,0,1
510000.0,1170300.0,72990.0,-16593,-737,2,0,3,0,1,0,1,0,1,1
121800.0,524100.0,30420.0,-17025,-1781,1,0,3,3,3,0,2,0,0,1
181800.0,556600.0,23850.0,-16894,-738,2,0,3,1,1,0,2,0,1,1
215200.0,459000.0,19880.0,-8958,-2263,3,0,3,0,1,0,1,1,0,1
96500.0,176300.0,10900.0,-11413,-268,2,0,3,3,1,0,2,0,0,0
179800.0,392800.0,17890.0,-21546,-202,2,0,1,0,1,1,2,0,0,1
146400.0,272000.0,11610.0,-22073,-773,2,0,3,0,3,0,2,0,1,0
215000.0,703100.0,37020.0,-18084,-597,2,0,3,0,1,0,2,0,0,0
89800.0,364900.0,15800.0,-19033,-1527,2,0,0,3,1,0,2,0,1,0
232700.0,958800.0,53770.0,-13067,-913,4,0,3,3,4,0,1,0,0,0
243400.0,705300.0,41270.0,-13828,-738,2,0,1,3,1,0,2,0,1,1
160200.0,522200.0,24550.0,-8919,-548,2,0,1,3,0,0,3,0,0,0
96500.0,219900.0,14640.0,-13567,-1321,3,0,3,3,1,0,1,0,1,0
137100.0,259200.0,13800.0,-18220,-458,2,0,1,0,1,1,1,1,0,1
191200.0,854500.0,46360.0,-21471,-3217,2,0,3,3,2,0,2,0,1,0
124200.0,316000.0,13900.0,-12005,-2349,4,0,3,3,1,0,2,0,1,1
193900.0,622900.0,35550.0,-20658,-3994,1,0,1,3,0,0,2,0,0,1
216700.0,459700.0,29320.0,-16920,-228,1,0,3,3,2,0,3,0,0,0
168000.0,661600.0,34780.0,-12563,-308,4,0,0,0,1,0,2,0,1,1
69400.0,144300.0,9000.0,-9696,-3122,2,0,0,3,1,0,2,0,0,1
144500.0,326100.0,17200.0,-16149,-1607,2,0,1,0,1,0,1,0,0,1
155600.0,600300.0,40150.0,-20051,-1750,2,0,0,3,1,0,2,0,1,0
268100.0,486900.0,31340.0,-16887,-2712,2,1,1,3,3,0,2,0,1,1
184700.0,404800.0,21310.0,-21766,-1464,2,0,3,3,1,0,2,0,1,1
197200.0,770500.0,47710.0,-10221,-3646,2,0,0,3,1,0,1,0,0,1
121800.0,402800.0,17300.0,-20562,-601,1,0,0,3,1,0,2,0,1,1
70000.0,141300.0,8620.0,-7808,-1234,2,0,0,0,1,0,2,1,0,0
116400.0,443000.0,25020.0,-21248,-12488,3,0,3,3,3,0,2,0,0,1
90700.0,294300.0,19940.0,-17275,-154,1,0,3,3,1,0,1,0,0,1
207800.0,461700.0,25230.0,-9426,-1067,2,0,3,0,1,1,2,1,0,0
97000.0,256100.0,10830.0,-9018,-2443,2,1,0,0,1,2,2,0,0,1
73700.0,147600.0,10000.0,-22899,-1511,1,0,3,3,1,2,2,1,0,1
165600.0,352900.0,23540.0,-13183,-320,2,0,3,3,1,0,2,0,0,1
108000.0,198800.0,13070.0,-12987,-3974,1,0,0,3,0,0,2,0,0,0
154900.0,394100.0,17180.0,-21300,-4593,2,0,3,0,1,0,2,0,0,0
89400.0,274300.0,15260.0,-15677,-1939,2,0,0,3,0,0,2,1,1,0
331400.0,1420500.0,86200.0,-22804,-54,1,0,3,3,0,1,1,0,1,0
76500.0,282200.0,16210.0,-21697,-1378,2,0,2,2,3,0,2,0,0,0
